Operating Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km),Yearly range (km),Vehicle_Year
2036,Diesel_S2_2036,42,Buy,B20,D4,20561.0,106000,2036
2036,Diesel_S2_2036,49,Buy,B20,D4,101763.0,106000,2036
2036,Diesel_S2_2036,6,Buy,B20,D4,8839.98,106000,2036
2036,Diesel_S2_2036,49,Buy,B20,D4,82228.0,106000,2036
2036,Diesel_S2_2036,9,Buy,B20,D4,63218.0,106000,2036
2036,Diesel_S2_2036,35,Buy,B20,D4,67596.71,106000,2036
2036,Diesel_S2_2036,35,Buy,B20,D4,14448.83,106000,2036
2036,Diesel_S2_2036,45,Buy,B20,D4,23041.0,106000,2036
2036,Diesel_S2_2036,48,Buy,B20,D4,24805.0,106000,2036
2036,Diesel_S2_2036,6,Buy,B20,D4,105901.45,106000,2036
2036,Diesel_S2_2036,49,Buy,B20,D4,16342.79,106000,2036
2036,Diesel_S2_2023,24,Use,HVO,D4,75067.84,106000,2023
2036,Diesel_S2_2023,18,Use,HVO,D4,15217.0,106000,2023
2036,Diesel_S2_2023,43,Use,HVO,D4,87338.0,106000,2023
2036,Diesel_S2_2023,28,Use,HVO,D4,54081.59,106000,2023
2036,Diesel_S2_2023,26,Use,HVO,D4,57385.0,106000,2023
2036,Diesel_S2_2023,40,Use,HVO,D4,80726.78,106000,2023
2036,Diesel_S2_2023,15,Sell,HVO,D4,97299.0,106000,2023
2036,Diesel_S2_2023,13,Sell,HVO,D4,51924.0,106000,2023
2036,Diesel_S2_2023,42,Sell,HVO,D4,22445.42,106000,2023
2036,Diesel_S2_2023,44,Sell,HVO,D4,89673.0,106000,2023
2036,Diesel_S2_2023,26,Sell,HVO,D4,54125.61,106000,2023
2036,Diesel_S2_2023,32,Use,HVO,D4,67657.0,106000,2023
2036,Diesel_S2_2023,22,Use,HVO,D4,94268.27,106000,2023
2036,Diesel_S2_2023,26,Sell,HVO,D4,80874.23,106000,2023
2036,Diesel_S2_2023,8,Sell,HVO,D4,10026.05,106000,2023
2036,Diesel_S2_2023,2,Use,HVO,D4,16134.0,106000,2023
2036,Diesel_S2_2024,25,Sell,HVO,D4,67066.0,106000,2024
2036,Diesel_S2_2024,48,Sell,HVO,D4,58773.3,106000,2024
2036,Diesel_S2_2024,29,Use,HVO,D4,52810.48,106000,2024
2036,Diesel_S2_2024,8,Sell,HVO,D4,86201.0,106000,2024
2036,Diesel_S2_2024,47,Sell,HVO,D4,48786.84,106000,2024
2036,Diesel_S2_2024,49,Sell,HVO,D4,59676.0,106000,2024
2036,Diesel_S2_2024,38,Use,HVO,D4,105386.0,106000,2024
2036,Diesel_S2_2024,14,Use,HVO,D4,81566.0,106000,2024
2036,Diesel_S2_2024,25,Sell,HVO,D4,7779.0,106000,2024
2036,Diesel_S2_2024,43,Use,HVO,D4,52149.0,106000,2024
2036,Diesel_S2_2024,32,Sell,HVO,D4,57866.73,106000,2024
2036,Diesel_S2_2024,41,Sell,HVO,D4,38152.2,106000,2024
2036,Diesel_S2_2024,3,Sell,HVO,D4,4941.92,106000,2024
2036,Diesel_S2_2024,44,Use,HVO,D4,43219.68,106000,2024
2036,Diesel_S2_2024,10,Sell,HVO,D4,100266.0,106000,2024
2036,Diesel_S2_2024,41,Sell,HVO,D4,13178.89,106000,2024
2036,Diesel_S2_2025,28,Use,HVO,D4,5239.44,106000,2025
2036,Diesel_S2_2025,15,Use,HVO,D4,9732.97,106000,2025
2036,Diesel_S2_2025,43,Sell,HVO,D4,4580.0,106000,2025
2036,Diesel_S2_2025,41,Use,HVO,D4,31281.04,106000,2025
2036,Diesel_S2_2025,45,Sell,HVO,D4,11066.0,106000,2025
2036,Diesel_S2_2025,29,Use,HVO,D4,29366.7,106000,2025
2036,Diesel_S2_2025,10,Sell,HVO,D4,40828.13,106000,2025
2036,Diesel_S2_2025,31,Sell,HVO,D4,61259.72,106000,2025
2036,Diesel_S2_2025,20,Use,HVO,D4,52456.95,106000,2025
2036,Diesel_S2_2025,31,Sell,HVO,D4,97291.0,106000,2025
2036,Diesel_S2_2025,18,Use,HVO,D4,97101.0,106000,2025
2036,Diesel_S2_2025,33,Use,HVO,D4,25519.39,106000,2025
2036,Diesel_S2_2025,44,Use,HVO,D4,62231.0,106000,2025
2036,Diesel_S2_2025,4,Sell,HVO,D4,635.0,106000,2025
2036,Diesel_S2_2025,17,Use,HVO,D4,18648.29,106000,2025
2036,Diesel_S2_2025,11,Use,HVO,D4,8451.0,106000,2025
2036,Diesel_S2_2026,1,Sell,HVO,D4,21267.0,106000,2026
2036,Diesel_S2_2026,13,Use,HVO,D4,49069.0,106000,2026
2036,Diesel_S2_2026,4,Sell,HVO,D4,14272.47,106000,2026
2036,Diesel_S2_2026,4,Use,HVO,D4,63464.0,106000,2026
2036,Diesel_S2_2026,12,Use,HVO,D4,16015.0,106000,2026
2036,Diesel_S2_2026,28,Sell,HVO,D4,76114.0,106000,2026
2036,Diesel_S2_2026,39,Use,HVO,D4,12437.0,106000,2026
2036,Diesel_S2_2026,25,Sell,HVO,D4,100834.0,106000,2026
2036,Diesel_S2_2026,23,Sell,HVO,D4,59373.62,106000,2026
2036,Diesel_S2_2026,3,Sell,HVO,D4,36635.0,106000,2026
2036,Diesel_S2_2026,17,Sell,HVO,D4,81189.98,106000,2026
2036,Diesel_S2_2026,24,Use,HVO,D4,103054.74,106000,2026
2036,Diesel_S2_2026,17,Sell,HVO,D4,64087.34,106000,2026
2036,Diesel_S2_2026,8,Use,HVO,D4,96834.0,106000,2026
2036,Diesel_S2_2026,23,Sell,HVO,D4,6707.18,106000,2026
2036,Diesel_S2_2026,37,Sell,HVO,D4,8163.91,106000,2026
2036,Diesel_S2_2027,36,Use,HVO,D4,5652.0,106000,2027
2036,Diesel_S2_2027,29,Sell,HVO,D4,37795.0,106000,2027
2036,Diesel_S2_2027,10,Use,HVO,D4,68833.0,106000,2027
2036,Diesel_S2_2027,3,Sell,HVO,D4,11477.0,106000,2027
2036,Diesel_S2_2027,32,Use,HVO,D4,93518.0,106000,2027
2036,Diesel_S2_2027,16,Sell,HVO,D4,95117.0,106000,2027
2036,Diesel_S2_2027,36,Use,HVO,D4,87079.63,106000,2027
2036,Diesel_S2_2027,9,Sell,HVO,D4,78809.03,106000,2027
2036,Diesel_S2_2027,43,Sell,HVO,D4,25068.0,106000,2027
2036,Diesel_S2_2027,20,Use,HVO,D4,17167.0,106000,2027
2036,Diesel_S2_2027,40,Use,HVO,D4,44226.03,106000,2027
2036,Diesel_S2_2027,30,Sell,HVO,D4,70312.19,106000,2027
2036,Diesel_S2_2027,45,Sell,HVO,D4,11474.0,106000,2027
2036,Diesel_S2_2027,41,Sell,HVO,D4,25830.6,106000,2027
2036,Diesel_S2_2027,29,Use,HVO,D4,32004.0,106000,2027
2036,Diesel_S2_2027,23,Use,HVO,D4,33282.42,106000,2027
2036,Diesel_S2_2028,2,Use,HVO,D4,43402.29,106000,2028
2036,Diesel_S2_2028,50,Use,HVO,D4,68643.32,106000,2028
2036,Diesel_S2_2028,12,Sell,HVO,D4,94281.0,106000,2028
2036,Diesel_S2_2028,13,Sell,HVO,D4,16556.0,106000,2028
2036,Diesel_S2_2028,24,Use,HVO,D4,12271.36,106000,2028
2036,Diesel_S2_2028,22,Use,HVO,D4,13680.0,106000,2028
2036,Diesel_S2_2028,30,Sell,HVO,D4,62109.33,106000,2028
2036,Diesel_S2_2028,45,Sell,HVO,D4,81236.0,106000,2028
2036,Diesel_S2_2028,47,Sell,HVO,D4,93148.0,106000,2028
2036,Diesel_S2_2028,46,Use,HVO,D4,2906.0,106000,2028
2036,Diesel_S2_2028,10,Use,HVO,D4,18648.25,106000,2028
2036,Diesel_S2_2028,5,Sell,HVO,D4,17639.44,106000,2028
2036,Diesel_S2_2028,46,Use,HVO,D4,90482.0,106000,2028
2036,Diesel_S2_2028,40,Use,HVO,D4,89113.12,106000,2028
2036,Diesel_S2_2028,29,Sell,HVO,D4,50148.14,106000,2028
2036,Diesel_S2_2028,31,Use,HVO,D4,64877.83,106000,2028
2036,Diesel_S2_2029,8,Sell,HVO,D4,80813.28,106000,2029
2036,Diesel_S2_2029,48,Use,HVO,D4,56679.0,106000,2029
2036,Diesel_S2_2029,34,Use,HVO,D4,83419.12,106000,2029
2036,Diesel_S2_2029,38,Use,HVO,D4,82732.3,106000,2029
2036,Diesel_S2_2029,7,Use,HVO,D4,94622.0,106000,2029
2036,Diesel_S2_2029,43,Sell,HVO,D4,101654.0,106000,2029
2036,Diesel_S2_2029,31,Sell,HVO,D4,46726.01,106000,2029
2036,Diesel_S2_2029,31,Use,HVO,D4,93113.0,106000,2029
2036,Diesel_S2_2029,4,Use,HVO,D4,57082.0,106000,2029
2036,Diesel_S2_2029,36,Use,HVO,D4,30542.0,106000,2029
2036,Diesel_S2_2029,34,Use,HVO,D4,85849.0,106000,2029
2036,Diesel_S2_2029,48,Use,HVO,D4,12113.0,106000,2029
2036,Diesel_S2_2029,41,Use,HVO,D4,40253.0,106000,2029
2036,Diesel_S2_2029,10,Use,HVO,D4,96546.89,106000,2029
2036,Diesel_S2_2029,23,Use,HVO,D4,78297.0,106000,2029
2036,Diesel_S2_2029,46,Use,HVO,D4,23967.0,106000,2029
2036,Diesel_S2_2030,24,Use,HVO,D4,1524.0,106000,2030
2036,Diesel_S2_2030,10,Sell,HVO,D4,2109.0,106000,2030
2036,Diesel_S2_2030,13,Sell,HVO,D4,8531.54,106000,2030
2036,Diesel_S2_2030,13,Use,HVO,D4,36966.0,106000,2030
2036,Diesel_S2_2030,50,Use,HVO,D4,95288.0,106000,2030
2036,Diesel_S2_2030,31,Use,HVO,D4,73930.68,106000,2030
2036,Diesel_S2_2030,47,Use,HVO,D4,78640.0,106000,2030
2036,Diesel_S2_2030,18,Sell,HVO,D4,41169.0,106000,2030
2036,Diesel_S2_2030,14,Use,HVO,D4,100310.0,106000,2030
2036,Diesel_S2_2030,33,Sell,HVO,D4,47461.79,106000,2030
2036,Diesel_S2_2030,2,Use,HVO,D4,30518.0,106000,2030
2036,Diesel_S2_2030,38,Use,HVO,D4,5255.0,106000,2030
2036,Diesel_S2_2030,11,Sell,HVO,D4,55102.16,106000,2030
2036,Diesel_S2_2030,41,Sell,HVO,D4,33777.53,106000,2030
2036,Diesel_S2_2030,3,Sell,HVO,D4,41389.96,106000,2030
2036,Diesel_S2_2030,28,Sell,HVO,D4,71646.0,106000,2030
2036,Diesel_S2_2031,8,Sell,HVO,D4,69556.0,106000,2031
2036,Diesel_S2_2031,22,Use,HVO,D4,41264.0,106000,2031
2036,Diesel_S2_2031,20,Use,HVO,D4,23872.45,106000,2031
2036,Diesel_S2_2031,18,Sell,HVO,D4,64340.51,106000,2031
2036,Diesel_S2_2031,7,Use,HVO,D4,84884.0,106000,2031
2036,Diesel_S2_2031,21,Sell,HVO,D4,3855.92,106000,2031
2036,Diesel_S2_2031,6,Sell,HVO,D4,98666.69,106000,2031
2036,Diesel_S2_2031,43,Use,HVO,D4,23962.0,106000,2031
2036,Diesel_S2_2031,23,Sell,HVO,D4,5135.0,106000,2031
2036,Diesel_S2_2031,3,Use,HVO,D4,27443.0,106000,2031
2036,Diesel_S2_2031,39,Use,HVO,D4,65491.0,106000,2031
2036,Diesel_S2_2031,17,Sell,HVO,D4,58240.55,106000,2031
2036,Diesel_S2_2031,2,Use,HVO,D4,56781.0,106000,2031
2036,Diesel_S2_2031,33,Use,HVO,D4,92606.0,106000,2031
2036,Diesel_S2_2031,18,Sell,HVO,D4,23857.98,106000,2031
2036,Diesel_S2_2031,32,Sell,HVO,D4,67435.63,106000,2031
2036,Diesel_S2_2032,41,Use,HVO,D4,99034.0,106000,2032
2036,Diesel_S2_2032,35,Use,HVO,D4,44343.57,106000,2032
2036,Diesel_S2_2032,35,Use,HVO,D4,78403.0,106000,2032
2036,Diesel_S2_2032,40,Sell,HVO,D4,2136.0,106000,2032
2036,Diesel_S2_2032,11,Use,HVO,D4,104269.15,106000,2032
2036,Diesel_S2_2032,30,Sell,HVO,D4,12432.05,106000,2032
2036,Diesel_S2_2032,23,Sell,HVO,D4,42513.67,106000,2032
2036,Diesel_S2_2032,30,Use,HVO,D4,87307.86,106000,2032
2036,Diesel_S2_2032,29,Sell,HVO,D4,63409.0,106000,2032
2036,Diesel_S2_2032,5,Use,HVO,D4,31871.0,106000,2032
2036,Diesel_S2_2032,35,Sell,HVO,D4,81084.0,106000,2032
2036,Diesel_S2_2032,48,Sell,HVO,D4,100731.01,106000,2032
2036,Diesel_S2_2032,28,Sell,HVO,D4,46081.06,106000,2032
2036,Diesel_S2_2032,15,Use,HVO,D4,2351.49,106000,2032
2036,Diesel_S2_2032,8,Sell,HVO,D4,5386.0,106000,2032
2036,Diesel_S2_2032,5,Use,HVO,D4,17793.74,106000,2032
2036,Diesel_S2_2033,38,Use,HVO,D4,5330.14,106000,2033
2036,Diesel_S2_2033,1,Use,HVO,D4,17289.0,106000,2033
2036,Diesel_S2_2033,35,Sell,HVO,D4,67704.0,106000,2033
2036,Diesel_S2_2033,25,Sell,HVO,D4,100229.7,106000,2033
2036,Diesel_S2_2033,37,Sell,HVO,D4,93543.0,106000,2033
2036,Diesel_S2_2033,6,Sell,HVO,D4,74589.65,106000,2033
2036,Diesel_S2_2033,25,Sell,HVO,D4,1777.9,106000,2033
2036,Diesel_S2_2033,26,Use,HVO,D4,29399.41,106000,2033
2036,Diesel_S2_2033,17,Use,HVO,D4,68758.0,106000,2033
2036,Diesel_S2_2033,30,Use,HVO,D4,30276.0,106000,2033
2036,Diesel_S2_2033,48,Sell,HVO,D4,44464.0,106000,2033
2036,Diesel_S2_2033,27,Sell,HVO,D4,8508.0,106000,2033
2036,Diesel_S2_2033,4,Sell,HVO,D4,3962.4,106000,2033
2036,Diesel_S2_2033,22,Sell,HVO,D4,22667.33,106000,2033
2036,Diesel_S2_2033,34,Sell,HVO,D4,86002.78,106000,2033
2036,Diesel_S2_2033,40,Use,HVO,D4,26979.0,106000,2033
2036,Diesel_S2_2034,45,Use,HVO,D4,64587.0,106000,2034
2036,Diesel_S2_2034,43,Use,HVO,D4,70180.0,106000,2034
2036,Diesel_S2_2034,19,Use,HVO,D4,28287.0,106000,2034
2036,Diesel_S2_2034,40,Use,HVO,D4,70349.82,106000,2034
2036,Diesel_S2_2034,18,Sell,HVO,D4,60589.0,106000,2034
2036,Diesel_S2_2034,1,Use,HVO,D4,83754.0,106000,2034
2036,Diesel_S2_2034,39,Sell,HVO,D4,3872.0,106000,2034
2036,Diesel_S2_2034,43,Sell,HVO,D4,56354.0,106000,2034
2036,Diesel_S2_2034,21,Sell,HVO,D4,45207.34,106000,2034
2036,Diesel_S2_2034,38,Use,HVO,D4,64820.0,106000,2034
2036,Diesel_S2_2034,29,Sell,HVO,D4,59803.72,106000,2034
2036,Diesel_S2_2034,21,Sell,HVO,D4,79030.42,106000,2034
2036,Diesel_S2_2034,7,Use,HVO,D4,61985.0,106000,2034
2036,Diesel_S2_2034,47,Use,HVO,D4,78696.94,106000,2034
2036,Diesel_S2_2034,48,Use,HVO,D4,51521.0,106000,2034
2036,Diesel_S2_2034,44,Sell,HVO,D4,18959.5,106000,2034
2036,Diesel_S2_2035,44,Use,HVO,D4,50057.0,106000,2035
2036,Diesel_S2_2035,16,Sell,HVO,D4,76597.0,106000,2035
2036,Diesel_S2_2035,15,Use,HVO,D4,105896.4,106000,2035
2036,Diesel_S2_2035,38,Use,HVO,D4,66028.0,106000,2035
2036,Diesel_S2_2035,44,Use,HVO,D4,58329.03,106000,2035
2036,Diesel_S2_2035,26,Sell,HVO,D4,67891.0,106000,2035
2036,Diesel_S2_2035,45,Sell,HVO,D4,15037.0,106000,2035
2036,Diesel_S2_2035,46,Use,HVO,D4,42749.0,106000,2035
2036,Diesel_S2_2035,44,Use,HVO,D4,78264.0,106000,2035
2036,Diesel_S2_2035,10,Use,HVO,D4,20452.0,106000,2035
2036,Diesel_S2_2035,2,Sell,HVO,D4,58821.5,106000,2035
2036,Diesel_S2_2035,20,Use,HVO,D4,24194.0,106000,2035
2036,Diesel_S2_2035,2,Sell,HVO,D4,64884.0,106000,2035
2036,Diesel_S2_2035,7,Use,HVO,D4,79921.13,106000,2035
2036,Diesel_S2_2035,4,Sell,HVO,D4,9046.0,106000,2035
2036,Diesel_S2_2035,6,Use,HVO,D4,88.72,106000,2035
2036,Diesel_S2_2036,47,Buy,HVO,D4,72184.99,106000,2036
2036,Diesel_S2_2036,30,Buy,HVO,D4,69796.0,106000,2036
2036,Diesel_S2_2036,14,Buy,HVO,D4,51812.5,106000,2036
2036,Diesel_S2_2036,13,Buy,HVO,D4,1548.0,106000,2036
2036,Diesel_S2_2036,9,Buy,HVO,D4,46914.0,106000,2036
2036,Diesel_S2_2036,5,Buy,HVO,D4,10363.0,106000,2036
2036,Diesel_S2_2036,21,Buy,HVO,D4,17043.56,106000,2036
2036,Diesel_S2_2036,1,Buy,HVO,D4,16610.0,106000,2036
2036,Diesel_S2_2036,14,Buy,HVO,D4,41455.84,106000,2036
2036,Diesel_S2_2036,11,Buy,HVO,D4,88813.0,106000,2036
2036,Diesel_S2_2036,26,Buy,HVO,D4,100483.0,106000,2036
2036,Diesel_S2_2036,15,Buy,HVO,D4,98262.0,106000,2036
2036,Diesel_S2_2036,40,Buy,HVO,D4,64287.0,106000,2036
2036,Diesel_S2_2036,3,Buy,HVO,D4,23914.45,106000,2036
2036,Diesel_S2_2036,40,Buy,HVO,D4,46807.0,106000,2036
2036,Diesel_S2_2036,26,Buy,HVO,D4,77891.0,106000,2036
2036,LNG_S2_2023,31,Use,LNG,D4,68347.59,106000,2023
2036,LNG_S2_2023,26,Sell,LNG,D4,85298.0,106000,2023
2036,LNG_S2_2023,12,Use,LNG,D4,7287.0,106000,2023
2036,LNG_S2_2023,45,Sell,LNG,D4,104584.1,106000,2023
2036,LNG_S2_2023,30,Sell,LNG,D4,84079.0,106000,2023
2036,LNG_S2_2023,24,Use,LNG,D4,18039.0,106000,2023
2036,LNG_S2_2023,30,Use,LNG,D4,91929.58,106000,2023
2036,LNG_S2_2023,31,Sell,LNG,D4,26950.0,106000,2023
2036,LNG_S2_2023,37,Sell,LNG,D4,17677.0,106000,2023
2036,LNG_S2_2023,35,Sell,LNG,D4,49538.1,106000,2023
2036,LNG_S2_2023,35,Use,LNG,D4,53115.0,106000,2023
2036,LNG_S2_2023,15,Use,LNG,D4,101489.0,106000,2023
2036,LNG_S2_2023,34,Use,LNG,D4,21648.0,106000,2023
2036,LNG_S2_2023,5,Sell,LNG,D4,53072.0,106000,2023
2036,LNG_S2_2023,39,Sell,LNG,D4,93171.0,106000,2023
2036,LNG_S2_2023,23,Use,LNG,D4,13024.0,106000,2023
2036,LNG_S2_2024,4,Use,LNG,D4,41163.95,106000,2024
2036,LNG_S2_2024,39,Use,LNG,D4,48070.74,106000,2024
2036,LNG_S2_2024,1,Use,LNG,D4,31912.0,106000,2024
2036,LNG_S2_2024,46,Use,LNG,D4,11887.0,106000,2024
2036,LNG_S2_2024,33,Use,LNG,D4,37349.0,106000,2024
2036,LNG_S2_2024,19,Use,LNG,D4,45727.0,106000,2024
2036,LNG_S2_2024,27,Use,LNG,D4,11805.0,106000,2024
2036,LNG_S2_2024,18,Sell,LNG,D4,91092.0,106000,2024
2036,LNG_S2_2024,1,Sell,LNG,D4,31197.12,106000,2024
2036,LNG_S2_2024,12,Use,LNG,D4,83370.0,106000,2024
2036,LNG_S2_2024,44,Sell,LNG,D4,41442.0,106000,2024
2036,LNG_S2_2024,28,Use,LNG,D4,96409.52,106000,2024
2036,LNG_S2_2024,18,Sell,LNG,D4,24566.77,106000,2024
2036,LNG_S2_2024,29,Sell,LNG,D4,19265.0,106000,2024
2036,LNG_S2_2024,12,Sell,LNG,D4,34720.19,106000,2024
2036,LNG_S2_2024,9,Sell,LNG,D4,16763.0,106000,2024
2036,LNG_S2_2025,8,Use,LNG,D4,93948.75,106000,2025
2036,LNG_S2_2025,10,Use,LNG,D4,99167.0,106000,2025
2036,LNG_S2_2025,42,Sell,LNG,D4,42974.69,106000,2025
2036,LNG_S2_2025,49,Use,LNG,D4,88530.33,106000,2025
2036,LNG_S2_2025,13,Sell,LNG,D4,75947.34,106000,2025
2036,LNG_S2_2025,45,Use,LNG,D4,37773.0,106000,2025
2036,LNG_S2_2025,5,Use,LNG,D4,26315.0,106000,2025
2036,LNG_S2_2025,5,Sell,LNG,D4,41547.0,106000,2025
2036,LNG_S2_2025,12,Use,LNG,D4,36938.2,106000,2025
2036,LNG_S2_2025,19,Sell,LNG,D4,86009.0,106000,2025
2036,LNG_S2_2025,49,Sell,LNG,D4,88674.0,106000,2025
2036,LNG_S2_2025,9,Sell,LNG,D4,11284.0,106000,2025
2036,LNG_S2_2025,22,Sell,LNG,D4,69343.22,106000,2025
2036,LNG_S2_2025,27,Sell,LNG,D4,58623.0,106000,2025
2036,LNG_S2_2025,6,Use,LNG,D4,40315.0,106000,2025
2036,LNG_S2_2025,16,Sell,LNG,D4,46262.71,106000,2025
2036,LNG_S2_2026,19,Use,LNG,D4,103204.0,106000,2026
2036,LNG_S2_2026,18,Use,LNG,D4,81364.0,106000,2026
2036,LNG_S2_2026,17,Use,LNG,D4,34503.98,106000,2026
2036,LNG_S2_2026,49,Sell,LNG,D4,41706.15,106000,2026
2036,LNG_S2_2026,9,Use,LNG,D4,48381.0,106000,2026
2036,LNG_S2_2026,4,Use,LNG,D4,23322.52,106000,2026
2036,LNG_S2_2026,46,Sell,LNG,D4,49034.0,106000,2026
2036,LNG_S2_2026,6,Use,LNG,D4,96902.16,106000,2026
2036,LNG_S2_2026,28,Sell,LNG,D4,14608.0,106000,2026
2036,LNG_S2_2026,7,Sell,LNG,D4,52138.02,106000,2026
2036,LNG_S2_2026,19,Use,LNG,D4,17806.3,106000,2026
2036,LNG_S2_2026,38,Sell,LNG,D4,66363.9,106000,2026
2036,LNG_S2_2026,31,Sell,LNG,D4,26083.23,106000,2026
2036,LNG_S2_2026,6,Use,LNG,D4,62900.25,106000,2026
2036,LNG_S2_2026,3,Sell,LNG,D4,31168.0,106000,2026
2036,LNG_S2_2026,32,Sell,LNG,D4,30979.0,106000,2026
2036,LNG_S2_2027,34,Sell,LNG,D4,78761.0,106000,2027
2036,LNG_S2_2027,22,Use,LNG,D4,34069.0,106000,2027
2036,LNG_S2_2027,41,Sell,LNG,D4,88844.0,106000,2027
2036,LNG_S2_2027,1,Use,LNG,D4,72297.0,106000,2027
2036,LNG_S2_2027,11,Sell,LNG,D4,97684.0,106000,2027
2036,LNG_S2_2027,37,Use,LNG,D4,70247.0,106000,2027
2036,LNG_S2_2027,9,Sell,LNG,D4,17722.0,106000,2027
2036,LNG_S2_2027,30,Use,LNG,D4,46240.0,106000,2027
2036,LNG_S2_2027,47,Sell,LNG,D4,63734.0,106000,2027
2036,LNG_S2_2027,13,Sell,LNG,D4,7921.0,106000,2027
2036,LNG_S2_2027,32,Sell,LNG,D4,54567.04,106000,2027
2036,LNG_S2_2027,36,Use,LNG,D4,31313.0,106000,2027
2036,LNG_S2_2027,49,Use,LNG,D4,20579.79,106000,2027
2036,LNG_S2_2027,32,Sell,LNG,D4,86059.0,106000,2027
2036,LNG_S2_2027,21,Sell,LNG,D4,45401.06,106000,2027
2036,LNG_S2_2027,5,Use,LNG,D4,14780.22,106000,2027
2036,LNG_S2_2028,50,Sell,LNG,D4,97680.0,106000,2028
2036,LNG_S2_2028,27,Use,LNG,D4,88668.0,106000,2028
2036,LNG_S2_2028,40,Sell,LNG,D4,19523.12,106000,2028
2036,LNG_S2_2028,30,Use,LNG,D4,62797.0,106000,2028
2036,LNG_S2_2028,22,Sell,LNG,D4,48506.0,106000,2028
2036,LNG_S2_2028,31,Sell,LNG,D4,26290.0,106000,2028
2036,LNG_S2_2028,21,Use,LNG,D4,55656.69,106000,2028
2036,LNG_S2_2028,38,Use,LNG,D4,54498.0,106000,2028
2036,LNG_S2_2028,30,Sell,LNG,D4,93424.0,106000,2028
2036,LNG_S2_2028,37,Use,LNG,D4,61219.0,106000,2028
2036,LNG_S2_2028,29,Use,LNG,D4,43944.22,106000,2028
2036,LNG_S2_2028,28,Use,LNG,D4,60353.0,106000,2028
2036,LNG_S2_2028,34,Sell,LNG,D4,48049.56,106000,2028
2036,LNG_S2_2028,38,Use,LNG,D4,78881.0,106000,2028
2036,LNG_S2_2028,43,Use,LNG,D4,81780.0,106000,2028
2036,LNG_S2_2028,41,Sell,LNG,D4,19339.84,106000,2028
2036,LNG_S2_2029,4,Use,LNG,D4,3245.0,106000,2029
2036,LNG_S2_2029,42,Sell,LNG,D4,9876.0,106000,2029
2036,LNG_S2_2029,21,Sell,LNG,D4,84583.82,106000,2029
2036,LNG_S2_2029,24,Sell,LNG,D4,36166.14,106000,2029
2036,LNG_S2_2029,3,Sell,LNG,D4,60063.0,106000,2029
2036,LNG_S2_2029,38,Sell,LNG,D4,87.0,106000,2029
2036,LNG_S2_2029,17,Sell,LNG,D4,10196.33,106000,2029
2036,LNG_S2_2029,16,Use,LNG,D4,22673.4,106000,2029
2036,LNG_S2_2029,26,Sell,LNG,D4,51586.65,106000,2029
2036,LNG_S2_2029,41,Use,LNG,D4,47567.64,106000,2029
2036,LNG_S2_2029,45,Sell,LNG,D4,63954.39,106000,2029
2036,LNG_S2_2029,11,Use,LNG,D4,59096.0,106000,2029
2036,LNG_S2_2029,42,Sell,LNG,D4,86106.11,106000,2029
2036,LNG_S2_2029,6,Use,LNG,D4,1519.95,106000,2029
2036,LNG_S2_2029,41,Sell,LNG,D4,81836.79,106000,2029
2036,LNG_S2_2029,9,Use,LNG,D4,35764.0,106000,2029
2036,LNG_S2_2030,29,Sell,LNG,D4,44899.06,106000,2030
2036,LNG_S2_2030,50,Sell,LNG,D4,65067.0,106000,2030
2036,LNG_S2_2030,39,Use,LNG,D4,2180.27,106000,2030
2036,LNG_S2_2030,43,Sell,LNG,D4,1451.0,106000,2030
2036,LNG_S2_2030,18,Use,LNG,D4,23431.67,106000,2030
2036,LNG_S2_2030,5,Use,LNG,D4,34431.0,106000,2030
2036,LNG_S2_2030,18,Sell,LNG,D4,88826.0,106000,2030
2036,LNG_S2_2030,35,Sell,LNG,D4,87763.18,106000,2030
2036,LNG_S2_2030,38,Sell,LNG,D4,101838.08,106000,2030
2036,LNG_S2_2030,25,Sell,LNG,D4,21893.0,106000,2030
2036,LNG_S2_2030,38,Sell,LNG,D4,97756.72,106000,2030
2036,LNG_S2_2030,15,Use,LNG,D4,1336.0,106000,2030
2036,LNG_S2_2030,16,Sell,LNG,D4,44403.0,106000,2030
2036,LNG_S2_2030,29,Sell,LNG,D4,59799.24,106000,2030
2036,LNG_S2_2030,14,Use,LNG,D4,44208.52,106000,2030
2036,LNG_S2_2030,21,Sell,LNG,D4,12596.51,106000,2030
2036,LNG_S2_2031,11,Use,LNG,D4,102499.83,106000,2031
2036,LNG_S2_2031,28,Sell,LNG,D4,47316.0,106000,2031
2036,LNG_S2_2031,3,Sell,LNG,D4,5815.0,106000,2031
2036,LNG_S2_2031,5,Sell,LNG,D4,82416.0,106000,2031
2036,LNG_S2_2031,1,Sell,LNG,D4,16399.0,106000,2031
2036,LNG_S2_2031,32,Sell,LNG,D4,26913.4,106000,2031
2036,LNG_S2_2031,28,Use,LNG,D4,104512.83,106000,2031
2036,LNG_S2_2031,34,Use,LNG,D4,93146.58,106000,2031
2036,LNG_S2_2031,50,Sell,LNG,D4,61876.17,106000,2031
2036,LNG_S2_2031,7,Use,LNG,D4,45893.0,106000,2031
2036,LNG_S2_2031,6,Use,LNG,D4,13814.16,106000,2031
2036,LNG_S2_2031,33,Use,LNG,D4,61152.0,106000,2031
