Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance,Year
LNG_S2_2035,2035,S2,D3,1053870,LNG_S2_2035,LNG,2035,189626,106000,D4,BioLNG,0.058672804121,9481.3,1896.26,0.1572017940499999,201003.7172017941,0.858663434707538,2.0,D3,2035
BEV_S2_2035,2035,S2,D4,176929,BEV_S2_2035,BEV,2035,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.1003801414,201343.9203801414,0.8893467066115641,1.0,D4,2035
Diesel_S2_2035,2035,S2,D4,176929,Diesel_S2_2035,Diesel,2035,148279,106000,D4,B20,0.68243073016,7413.950000000001,1482.79,0.35177446392,157176.09177446392,0.1106532933884359,5.0,D4,2035
Diesel_S2_2035,2035,S2,D4,176929,Diesel_S2_2035,Diesel,2035,148279,106000,D4,HVO,0.109155607648,7413.950000000001,1482.79,0.35662309824,157176.09662309824,0.8415013062617241,3.0,D4,2035
LNG_S2_2035,2035,S2,D4,176929,LNG_S2_2035,LNG,2035,189626,106000,D4,LNG,0.38726635773,9481.3,1896.26,0.14687737731,201003.7068773773,0.4268532476371383,4.0,D4,2035
LNG_S2_2035,2035,S2,D4,176929,LNG_S2_2035,LNG,2035,189626,106000,D4,BioLNG,0.058672804121,9481.3,1896.26,0.1572017940499999,201003.7172017941,0.858663434707538,2.0,D4,2035
BEV_S3_2035,2035,S3,D1,2908543,BEV_S3_2035,BEV,2035,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.1009587493599999,228800.04095874936,0.88964261411855,1.0,D1,2035
Diesel_S3_2035,2035,S3,D1,2908543,Diesel_S3_2035,Diesel,2035,168499,73000,D4,B20,0.68313190356,8424.95,1684.99,0.35213589972,178609.2921358997,0.11035738588145,5.0,D1,2035
Diesel_S3_2035,2035,S3,D1,2908543,Diesel_S3_2035,Diesel,2035,168499,73000,D4,HVO,0.109267761168,8424.95,1684.99,0.35698951584,178609.29698951583,0.8414927123238792,3.0,D1,2035
LNG_S3_2035,2035,S3,D1,2908543,LNG_S3_2035,LNG,2035,215484,73000,D4,LNG,0.38273651955,10774.2,2154.84,0.14515935885,228413.18515935884,0.4339348956655414,4.0,D1,2035
LNG_S3_2035,2035,S3,D1,2908543,LNG_S3_2035,LNG,2035,215484,73000,D4,BioLNG,0.058730705288,10774.2,2154.84,0.1573569283999999,228413.1973569284,0.8589115315601221,2.0,D1,2035
BEV_S3_2035,2035,S3,D2,3247401,BEV_S3_2035,BEV,2035,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.1009587493599999,228800.04095874936,0.88964261411855,1.0,D2,2035
Diesel_S3_2035,2035,S3,D2,3247401,Diesel_S3_2035,Diesel,2035,168499,73000,D4,B20,0.68313190356,8424.95,1684.99,0.35213589972,178609.2921358997,0.11035738588145,5.0,D2,2035
Diesel_S3_2035,2035,S3,D2,3247401,Diesel_S3_2035,Diesel,2035,168499,73000,D4,HVO,0.109267761168,8424.95,1684.99,0.35698951584,178609.29698951583,0.8414927123238792,3.0,D2,2035
LNG_S3_2035,2035,S3,D2,3247401,LNG_S3_2035,LNG,2035,215484,73000,D4,LNG,0.38273651955,10774.2,2154.84,0.14515935885,228413.18515935884,0.4339348956655414,4.0,D2,2035
LNG_S3_2035,2035,S3,D2,3247401,LNG_S3_2035,LNG,2035,215484,73000,D4,BioLNG,0.058730705288,10774.2,2154.84,0.1573569283999999,228413.1973569284,0.8589115315601221,2.0,D2,2035
BEV_S3_2035,2035,S3,D3,1360337,BEV_S3_2035,BEV,2035,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.1009587493599999,228800.04095874936,0.88964261411855,1.0,D3,2035
Diesel_S3_2035,2035,S3,D3,1360337,Diesel_S3_2035,Diesel,2035,168499,73000,D4,B20,0.68313190356,8424.95,1684.99,0.35213589972,178609.2921358997,0.11035738588145,5.0,D3,2035
Diesel_S3_2035,2035,S3,D3,1360337,Diesel_S3_2035,Diesel,2035,168499,73000,D4,HVO,0.109267761168,8424.95,1684.99,0.35698951584,178609.29698951583,0.8414927123238792,3.0,D3,2035
LNG_S3_2035,2035,S3,D3,1360337,LNG_S3_2035,LNG,2035,215484,73000,D4,LNG,0.38273651955,10774.2,2154.84,0.14515935885,228413.18515935884,0.4339348956655414,4.0,D3,2035
LNG_S3_2035,2035,S3,D3,1360337,LNG_S3_2035,LNG,2035,215484,73000,D4,BioLNG,0.058730705288,10774.2,2154.84,0.1573569283999999,228413.1973569284,0.8589115315601221,2.0,D3,2035
BEV_S3_2035,2035,S3,D4,274741,BEV_S3_2035,BEV,2035,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.1009587493599999,228800.04095874936,0.88964261411855,1.0,D4,2035
Diesel_S3_2035,2035,S3,D4,274741,Diesel_S3_2035,Diesel,2035,168499,73000,D4,B20,0.68313190356,8424.95,1684.99,0.35213589972,178609.2921358997,0.11035738588145,5.0,D4,2035
Diesel_S3_2035,2035,S3,D4,274741,Diesel_S3_2035,Diesel,2035,168499,73000,D4,HVO,0.109267761168,8424.95,1684.99,0.35698951584,178609.29698951583,0.8414927123238792,3.0,D4,2035
LNG_S3_2035,2035,S3,D4,274741,LNG_S3_2035,LNG,2035,215484,73000,D4,LNG,0.38273651955,10774.2,2154.84,0.14515935885,228413.18515935884,0.4339348956655414,4.0,D4,2035
LNG_S3_2035,2035,S3,D4,274741,LNG_S3_2035,LNG,2035,215484,73000,D4,BioLNG,0.058730705288,10774.2,2154.84,0.1573569283999999,228413.1973569284,0.8589115315601221,2.0,D4,2035
BEV_S4_2035,2035,S4,D1,21666,BEV_S4_2035,BEV,2035,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.1005983820799999,292864.3205983821,0.8891353302773658,1.0,D1,2035
Diesel_S4_2035,2035,S4,D1,21666,Diesel_S4_2035,Diesel,2035,215678,118000,D4,B20,0.67016019566,10783.9,2156.78,0.34544933742,228619.0254493374,0.1108646697226341,5.0,D1,2035
Diesel_S4_2035,2035,S4,D1,21666,Diesel_S4_2035,Diesel,2035,215678,118000,D4,HVO,0.107192921048,10783.9,2156.78,0.35021079024,228619.03021079025,0.8415074637624133,3.0,D1,2035
LNG_S4_2035,2035,S4,D1,21666,LNG_S4_2035,LNG,2035,275819,118000,D4,LNG,0.38356442082,13790.95,2758.19,0.14547335454,292368.2854733545,0.422073324176873,4.0,D1,2035
LNG_S4_2035,2035,S4,D1,21666,LNG_S4_2035,LNG,2035,275819,118000,D4,BioLNG,0.058494559352,13790.95,2758.19,0.1567242236,292368.2967242236,0.857710011389185,2.0,D1,2035
BEV_S4_2035,2035,S4,D2,1107787,BEV_S4_2035,BEV,2035,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.1005983820799999,292864.3205983821,0.8891353302773658,1.0,D2,2035
Diesel_S4_2035,2035,S4,D2,1107787,Diesel_S4_2035,Diesel,2035,215678,118000,D4,B20,0.67016019566,10783.9,2156.78,0.34544933742,228619.0254493374,0.1108646697226341,5.0,D2,2035
Diesel_S4_2035,2035,S4,D2,1107787,Diesel_S4_2035,Diesel,2035,215678,118000,D4,HVO,0.107192921048,10783.9,2156.78,0.35021079024,228619.03021079025,0.8415074637624133,3.0,D2,2035
LNG_S4_2035,2035,S4,D2,1107787,LNG_S4_2035,LNG,2035,275819,118000,D4,LNG,0.38356442082,13790.95,2758.19,0.14547335454,292368.2854733545,0.422073324176873,4.0,D2,2035
LNG_S4_2035,2035,S4,D2,1107787,LNG_S4_2035,LNG,2035,275819,118000,D4,BioLNG,0.058494559352,13790.95,2758.19,0.1567242236,292368.2967242236,0.857710011389185,2.0,D2,2035
BEV_S4_2035,2035,S4,D3,147590,BEV_S4_2035,BEV,2035,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.1005983820799999,292864.3205983821,0.8891353302773658,1.0,D3,2035
Diesel_S4_2035,2035,S4,D3,147590,Diesel_S4_2035,Diesel,2035,215678,118000,D4,B20,0.67016019566,10783.9,2156.78,0.34544933742,228619.0254493374,0.1108646697226341,5.0,D3,2035
Diesel_S4_2035,2035,S4,D3,147590,Diesel_S4_2035,Diesel,2035,215678,118000,D4,HVO,0.107192921048,10783.9,2156.78,0.35021079024,228619.03021079025,0.8415074637624133,3.0,D3,2035
LNG_S4_2035,2035,S4,D3,147590,LNG_S4_2035,LNG,2035,275819,118000,D4,LNG,0.38356442082,13790.95,2758.19,0.14547335454,292368.2854733545,0.422073324176873,4.0,D3,2035
LNG_S4_2035,2035,S4,D3,147590,LNG_S4_2035,LNG,2035,275819,118000,D4,BioLNG,0.058494559352,13790.95,2758.19,0.1567242236,292368.2967242236,0.857710011389185,2.0,D3,2035
BEV_S4_2035,2035,S4,D4,2369,BEV_S4_2035,BEV,2035,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.1005983820799999,292864.3205983821,0.8891353302773658,1.0,D4,2035
Diesel_S4_2035,2035,S4,D4,2369,Diesel_S4_2035,Diesel,2035,215678,118000,D4,B20,0.67016019566,10783.9,2156.78,0.34544933742,228619.0254493374,0.1108646697226341,5.0,D4,2035
Diesel_S4_2035,2035,S4,D4,2369,Diesel_S4_2035,Diesel,2035,215678,118000,D4,HVO,0.107192921048,10783.9,2156.78,0.35021079024,228619.03021079025,0.8415074637624133,3.0,D4,2035
LNG_S4_2035,2035,S4,D4,2369,LNG_S4_2035,LNG,2035,275819,118000,D4,LNG,0.38356442082,13790.95,2758.19,0.14547335454,292368.2854733545,0.422073324176873,4.0,D4,2035
LNG_S4_2035,2035,S4,D4,2369,LNG_S4_2035,LNG,2035,275819,118000,D4,BioLNG,0.058494559352,13790.95,2758.19,0.1567242236,292368.2967242236,0.857710011389185,2.0,D4,2035
BEV_S1_2036,2036,S1,D1,1143702,BEV_S1_2036,BEV,2036,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.097891229877,138424.43789122987,0.9783395281175592,1.0,D1,2036
Diesel_S1_2036,2036,S1,D1,1143702,Diesel_S1_2036,Diesel,2036,124825,102000,D4,B20,0.6798821172799999,6241.25,1248.25,0.35791168792,132314.85791168793,0.078154004467324,5.0,D1,2036
Diesel_S1_2036,2036,S1,D1,1143702,Diesel_S1_2036,Diesel,2036,124825,102000,D4,HVO,0.108747953984,6241.25,1248.25,0.3514620651999999,132314.8514620652,0.8407284637295541,3.0,D1,2036
LNG_S1_2036,2036,S1,D1,1143702,LNG_S1_2036,LNG,2036,146853,102000,D4,LNG,0.38470060965,7342.650000000001,1468.53,0.145051838435,155664.32505183844,0.4314406944450719,4.0,D1,2036
LNG_S1_2036,2036,S1,D1,1143702,LNG_S1_2036,LNG,2036,146853,102000,D4,BioLNG,0.058423791259,7342.650000000001,1468.53,0.15562067943,155664.33562067943,0.8833431160025653,2.0,D1,2036
BEV_S1_2036,2036,S1,D2,3821393,BEV_S1_2036,BEV,2036,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.097891229877,138424.43789122987,0.9783395281175592,1.0,D2,2036
Diesel_S1_2036,2036,S1,D2,3821393,Diesel_S1_2036,Diesel,2036,124825,102000,D4,B20,0.6798821172799999,6241.25,1248.25,0.35791168792,132314.85791168793,0.078154004467324,5.0,D2,2036
Diesel_S1_2036,2036,S1,D2,3821393,Diesel_S1_2036,Diesel,2036,124825,102000,D4,HVO,0.108747953984,6241.25,1248.25,0.3514620651999999,132314.8514620652,0.8407284637295541,3.0,D2,2036
LNG_S1_2036,2036,S1,D2,3821393,LNG_S1_2036,LNG,2036,146853,102000,D4,LNG,0.38470060965,7342.650000000001,1468.53,0.145051838435,155664.32505183844,0.4314406944450719,4.0,D2,2036
LNG_S1_2036,2036,S1,D2,3821393,LNG_S1_2036,LNG,2036,146853,102000,D4,BioLNG,0.058423791259,7342.650000000001,1468.53,0.15562067943,155664.33562067943,0.8833431160025653,2.0,D2,2036
BEV_S1_2036,2036,S1,D3,4599217,BEV_S1_2036,BEV,2036,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.097891229877,138424.43789122987,0.9783395281175592,1.0,D3,2036
Diesel_S1_2036,2036,S1,D3,4599217,Diesel_S1_2036,Diesel,2036,124825,102000,D4,B20,0.6798821172799999,6241.25,1248.25,0.35791168792,132314.85791168793,0.078154004467324,5.0,D3,2036
Diesel_S1_2036,2036,S1,D3,4599217,Diesel_S1_2036,Diesel,2036,124825,102000,D4,HVO,0.108747953984,6241.25,1248.25,0.3514620651999999,132314.8514620652,0.8407284637295541,3.0,D3,2036
LNG_S1_2036,2036,S1,D3,4599217,LNG_S1_2036,LNG,2036,146853,102000,D4,LNG,0.38470060965,7342.650000000001,1468.53,0.145051838435,155664.32505183844,0.4314406944450719,4.0,D3,2036
LNG_S1_2036,2036,S1,D3,4599217,LNG_S1_2036,LNG,2036,146853,102000,D4,BioLNG,0.058423791259,7342.650000000001,1468.53,0.15562067943,155664.33562067943,0.8833431160025653,2.0,D3,2036
BEV_S1_2036,2036,S1,D4,602557,BEV_S1_2036,BEV,2036,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.097891229877,138424.43789122987,0.9783395281175592,1.0,D4,2036
Diesel_S1_2036,2036,S1,D4,602557,Diesel_S1_2036,Diesel,2036,124825,102000,D4,B20,0.6798821172799999,6241.25,1248.25,0.35791168792,132314.85791168793,0.078154004467324,5.0,D4,2036
Diesel_S1_2036,2036,S1,D4,602557,Diesel_S1_2036,Diesel,2036,124825,102000,D4,HVO,0.108747953984,6241.25,1248.25,0.3514620651999999,132314.8514620652,0.8407284637295541,3.0,D4,2036
LNG_S1_2036,2036,S1,D4,602557,LNG_S1_2036,LNG,2036,146853,102000,D4,LNG,0.38470060965,7342.650000000001,1468.53,0.145051838435,155664.32505183844,0.4314406944450719,4.0,D4,2036
LNG_S1_2036,2036,S1,D4,602557,LNG_S1_2036,LNG,2036,146853,102000,D4,BioLNG,0.058423791259,7342.650000000001,1468.53,0.15562067943,155664.33562067943,0.8833431160025653,2.0,D4,2036
BEV_S2_2036,2036,S2,D1,1388729,BEV_S2_2036,BEV,2036,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09636100463,201343.91636100464,0.902012725714189,1.0,D1,2036
Diesel_S2_2036,2036,S2,D1,1388729,Diesel_S2_2036,Diesel,2036,152727,106000,D4,B20,0.68243073016,7636.35,1527.27,0.35925335924,161890.97925335926,0.1105669012721331,5.0,D1,2036
Diesel_S2_2036,2036,S2,D1,1388729,Diesel_S2_2036,Diesel,2036,152727,106000,D4,HVO,0.109155607648,7636.35,1527.27,0.3527795594,161890.9727795594,0.8414987948068153,3.0,D1,2036
LNG_S2_2036,2036,S2,D1,1388729,LNG_S2_2036,LNG,2036,195314,106000,D4,LNG,0.38726635773,9765.7,1953.14,0.146019256907,207032.9860192569,0.4267763646205246,4.0,D1,2036
LNG_S2_2036,2036,S2,D1,1388729,LNG_S2_2036,LNG,2036,195314,106000,D4,BioLNG,0.058672804121,9765.7,1953.14,0.15628396317,207032.9962839632,0.8581009989822619,2.0,D1,2036
BEV_S2_2036,2036,S2,D2,1982301,BEV_S2_2036,BEV,2036,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09636100463,201343.91636100464,0.902012725714189,1.0,D2,2036
Diesel_S2_2036,2036,S2,D2,1982301,Diesel_S2_2036,Diesel,2036,152727,106000,D4,B20,0.68243073016,7636.35,1527.27,0.35925335924,161890.97925335926,0.1105669012721331,5.0,D2,2036
Diesel_S2_2036,2036,S2,D2,1982301,Diesel_S2_2036,Diesel,2036,152727,106000,D4,HVO,0.109155607648,7636.35,1527.27,0.3527795594,161890.9727795594,0.8414987948068153,3.0,D2,2036
LNG_S2_2036,2036,S2,D2,1982301,LNG_S2_2036,LNG,2036,195314,106000,D4,LNG,0.38726635773,9765.7,1953.14,0.146019256907,207032.9860192569,0.4267763646205246,4.0,D2,2036
LNG_S2_2036,2036,S2,D2,1982301,LNG_S2_2036,LNG,2036,195314,106000,D4,BioLNG,0.058672804121,9765.7,1953.14,0.15628396317,207032.9962839632,0.8581009989822619,2.0,D2,2036
BEV_S2_2036,2036,S2,D3,1103197,BEV_S2_2036,BEV,2036,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09636100463,201343.91636100464,0.902012725714189,1.0,D3,2036
Diesel_S2_2036,2036,S2,D3,1103197,Diesel_S2_2036,Diesel,2036,152727,106000,D4,B20,0.68243073016,7636.35,1527.27,0.35925335924,161890.97925335926,0.1105669012721331,5.0,D3,2036
Diesel_S2_2036,2036,S2,D3,1103197,Diesel_S2_2036,Diesel,2036,152727,106000,D4,HVO,0.109155607648,7636.35,1527.27,0.3527795594,161890.9727795594,0.8414987948068153,3.0,D3,2036
LNG_S2_2036,2036,S2,D3,1103197,LNG_S2_2036,LNG,2036,195314,106000,D4,LNG,0.38726635773,9765.7,1953.14,0.146019256907,207032.9860192569,0.4267763646205246,4.0,D3,2036
LNG_S2_2036,2036,S2,D3,1103197,LNG_S2_2036,LNG,2036,195314,106000,D4,BioLNG,0.058672804121,9765.7,1953.14,0.15628396317,207032.9962839632,0.8581009989822619,2.0,D3,2036
BEV_S2_2036,2036,S2,D4,180140,BEV_S2_2036,BEV,2036,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09636100463,201343.91636100464,0.902012725714189,1.0,D4,2036
Diesel_S2_2036,2036,S2,D4,180140,Diesel_S2_2036,Diesel,2036,152727,106000,D4,B20,0.68243073016,7636.35,1527.27,0.35925335924,161890.97925335926,0.1105669012721331,5.0,D4,2036
Diesel_S2_2036,2036,S2,D4,180140,Diesel_S2_2036,Diesel,2036,152727,106000,D4,HVO,0.109155607648,7636.35,1527.27,0.3527795594,161890.9727795594,0.8414987948068153,3.0,D4,2036
LNG_S2_2036,2036,S2,D4,180140,LNG_S2_2036,LNG,2036,195314,106000,D4,LNG,0.38726635773,9765.7,1953.14,0.146019256907,207032.9860192569,0.4267763646205246,4.0,D4,2036
LNG_S2_2036,2036,S2,D4,180140,LNG_S2_2036,LNG,2036,195314,106000,D4,BioLNG,0.058672804121,9765.7,1953.14,0.15628396317,207032.9962839632,0.8581009989822619,2.0,D4,2036
BEV_S3_2036,2036,S3,D1,2983351,BEV_S3_2036,BEV,2036,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.096916445612,228800.0369164456,0.9022772612086328,1.0,D1,2036
Diesel_S3_2036,2036,S3,D1,2983351,Diesel_S3_2036,Diesel,2036,173553,73000,D4,B20,0.68313190356,8677.65,1735.53,0.35962247934,183966.53962247932,0.1102725772711386,5.0,D1,2036
Diesel_S3_2036,2036,S3,D1,2983351,Diesel_S3_2036,Diesel,2036,173553,73000,D4,HVO,0.109267761168,8677.65,1735.53,0.3531420279,183966.5331420279,0.8414902554285856,3.0,D1,2036
LNG_S3_2036,2036,S3,D1,2983351,LNG_S3_2036,LNG,2036,221948,73000,D4,LNG,0.38273651955,11097.4,2219.48,0.144311275845,235265.02431127583,0.4338560643653745,4.0,D1,2036
LNG_S3_2036,2036,S3,D1,2983351,LNG_S3_2036,LNG,2036,221948,73000,D4,BioLNG,0.058730705288,11097.4,2219.48,0.1564381917599999,235265.03643819172,0.8583494453174741,2.0,D1,2036
BEV_S3_2036,2036,S3,D2,3269872,BEV_S3_2036,BEV,2036,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.096916445612,228800.0369164456,0.9022772612086328,1.0,D2,2036
Diesel_S3_2036,2036,S3,D2,3269872,Diesel_S3_2036,Diesel,2036,173553,73000,D4,B20,0.68313190356,8677.65,1735.53,0.35962247934,183966.53962247932,0.1102725772711386,5.0,D2,2036
Diesel_S3_2036,2036,S3,D2,3269872,Diesel_S3_2036,Diesel,2036,173553,73000,D4,HVO,0.109267761168,8677.65,1735.53,0.3531420279,183966.5331420279,0.8414902554285856,3.0,D2,2036
LNG_S3_2036,2036,S3,D2,3269872,LNG_S3_2036,LNG,2036,221948,73000,D4,LNG,0.38273651955,11097.4,2219.48,0.144311275845,235265.02431127583,0.4338560643653745,4.0,D2,2036
LNG_S3_2036,2036,S3,D2,3269872,LNG_S3_2036,LNG,2036,221948,73000,D4,BioLNG,0.058730705288,11097.4,2219.48,0.1564381917599999,235265.03643819172,0.8583494453174741,2.0,D2,2036
BEV_S3_2036,2036,S3,D3,1377326,BEV_S3_2036,BEV,2036,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.096916445612,228800.0369164456,0.9022772612086328,1.0,D3,2036
Diesel_S3_2036,2036,S3,D3,1377326,Diesel_S3_2036,Diesel,2036,173553,73000,D4,B20,0.68313190356,8677.65,1735.53,0.35962247934,183966.53962247932,0.1102725772711386,5.0,D3,2036
Diesel_S3_2036,2036,S3,D3,1377326,Diesel_S3_2036,Diesel,2036,173553,73000,D4,HVO,0.109267761168,8677.65,1735.53,0.3531420279,183966.5331420279,0.8414902554285856,3.0,D3,2036
LNG_S3_2036,2036,S3,D3,1377326,LNG_S3_2036,LNG,2036,221948,73000,D4,LNG,0.38273651955,11097.4,2219.48,0.144311275845,235265.02431127583,0.4338560643653745,4.0,D3,2036
LNG_S3_2036,2036,S3,D3,1377326,LNG_S3_2036,LNG,2036,221948,73000,D4,BioLNG,0.058730705288,11097.4,2219.48,0.1564381917599999,235265.03643819172,0.8583494453174741,2.0,D3,2036
BEV_S3_2036,2036,S3,D4,280914,BEV_S3_2036,BEV,2036,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.096916445612,228800.0369164456,0.9022772612086328,1.0,D4,2036
Diesel_S3_2036,2036,S3,D4,280914,Diesel_S3_2036,Diesel,2036,173553,73000,D4,B20,0.68313190356,8677.65,1735.53,0.35962247934,183966.53962247932,0.1102725772711386,5.0,D4,2036
Diesel_S3_2036,2036,S3,D4,280914,Diesel_S3_2036,Diesel,2036,173553,73000,D4,HVO,0.109267761168,8677.65,1735.53,0.3531420279,183966.5331420279,0.8414902554285856,3.0,D4,2036
LNG_S3_2036,2036,S3,D4,280914,LNG_S3_2036,LNG,2036,221948,73000,D4,LNG,0.38273651955,11097.4,2219.48,0.144311275845,235265.02431127583,0.4338560643653745,4.0,D4,2036
LNG_S3_2036,2036,S3,D4,280914,LNG_S3_2036,LNG,2036,221948,73000,D4,BioLNG,0.058730705288,11097.4,2219.48,0.1564381917599999,235265.03643819172,0.8583494453174741,2.0,D4,2036
BEV_S4_2036,2036,S4,D1,22740,BEV_S4_2036,BEV,2036,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.0965705071359999,292864.3165705072,0.90182502685139,1.0,D1,2036
Diesel_S4_2036,2036,S4,D1,22740,Diesel_S4_2036,Diesel,2036,222149,118000,D4,B20,0.67016019566,11107.45,2221.49,0.3527937574899999,235478.2927937575,0.1107764909889216,5.0,D1,2036
Diesel_S4_2036,2036,S4,D1,22740,Diesel_S4_2036,Diesel,2036,222149,118000,D4,HVO,0.107192921048,11107.45,2221.49,0.34643636065,235478.28643636065,0.8415048937343111,3.0,D1,2036
LNG_S4_2036,2036,S4,D1,22740,LNG_S4_2036,LNG,2036,284094,118000,D4,LNG,0.38356442082,14204.7,2840.94,0.1446234370379999,301139.78462343704,0.4219975557325731,4.0,D1,2036
LNG_S4_2036,2036,S4,D1,22740,LNG_S4_2036,LNG,2036,284094,118000,D4,BioLNG,0.058494559352,14204.7,2840.94,0.15580918104,301139.79580918106,0.8571490722405775,2.0,D1,2036
BEV_S4_2036,2036,S4,D2,1134238,BEV_S4_2036,BEV,2036,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.0965705071359999,292864.3165705072,0.90182502685139,1.0,D2,2036
Diesel_S4_2036,2036,S4,D2,1134238,Diesel_S4_2036,Diesel,2036,222149,118000,D4,B20,0.67016019566,11107.45,2221.49,0.3527937574899999,235478.2927937575,0.1107764909889216,5.0,D2,2036
Diesel_S4_2036,2036,S4,D2,1134238,Diesel_S4_2036,Diesel,2036,222149,118000,D4,HVO,0.107192921048,11107.45,2221.49,0.34643636065,235478.28643636065,0.8415048937343111,3.0,D2,2036
LNG_S4_2036,2036,S4,D2,1134238,LNG_S4_2036,LNG,2036,284094,118000,D4,LNG,0.38356442082,14204.7,2840.94,0.1446234370379999,301139.78462343704,0.4219975557325731,4.0,D2,2036
LNG_S4_2036,2036,S4,D2,1134238,LNG_S4_2036,LNG,2036,284094,118000,D4,BioLNG,0.058494559352,14204.7,2840.94,0.15580918104,301139.79580918106,0.8571490722405775,2.0,D2,2036
BEV_S4_2036,2036,S4,D3,151090,BEV_S4_2036,BEV,2036,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.0965705071359999,292864.3165705072,0.90182502685139,1.0,D3,2036
Diesel_S4_2036,2036,S4,D3,151090,Diesel_S4_2036,Diesel,2036,222149,118000,D4,B20,0.67016019566,11107.45,2221.49,0.3527937574899999,235478.2927937575,0.1107764909889216,5.0,D3,2036
Diesel_S4_2036,2036,S4,D3,151090,Diesel_S4_2036,Diesel,2036,222149,118000,D4,HVO,0.107192921048,11107.45,2221.49,0.34643636065,235478.28643636065,0.8415048937343111,3.0,D3,2036
LNG_S4_2036,2036,S4,D3,151090,LNG_S4_2036,LNG,2036,284094,118000,D4,LNG,0.38356442082,14204.7,2840.94,0.1446234370379999,301139.78462343704,0.4219975557325731,4.0,D3,2036
LNG_S4_2036,2036,S4,D3,151090,LNG_S4_2036,LNG,2036,284094,118000,D4,BioLNG,0.058494559352,14204.7,2840.94,0.15580918104,301139.79580918106,0.8571490722405775,2.0,D3,2036
BEV_S4_2036,2036,S4,D4,2412,BEV_S4_2036,BEV,2036,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.0965705071359999,292864.3165705072,0.90182502685139,1.0,D4,2036
Diesel_S4_2036,2036,S4,D4,2412,Diesel_S4_2036,Diesel,2036,222149,118000,D4,B20,0.67016019566,11107.45,2221.49,0.3527937574899999,235478.2927937575,0.1107764909889216,5.0,D4,2036
Diesel_S4_2036,2036,S4,D4,2412,Diesel_S4_2036,Diesel,2036,222149,118000,D4,HVO,0.107192921048,11107.45,2221.49,0.34643636065,235478.28643636065,0.8415048937343111,3.0,D4,2036
LNG_S4_2036,2036,S4,D4,2412,LNG_S4_2036,LNG,2036,284094,118000,D4,LNG,0.38356442082,14204.7,2840.94,0.1446234370379999,301139.78462343704,0.4219975557325731,4.0,D4,2036
LNG_S4_2036,2036,S4,D4,2412,LNG_S4_2036,LNG,2036,284094,118000,D4,BioLNG,0.058494559352,14204.7,2840.94,0.15580918104,301139.79580918106,0.8571490722405775,2.0,D4,2036
BEV_S1_2037,2037,S1,D1,1196265,BEV_S1_2037,BEV,2037,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.093972351123,138424.43397235114,0.9924953157392234,1.0,D1,2037
Diesel_S1_2037,2037,S1,D1,1196265,Diesel_S1_2037,Diesel,2037,128570,102000,D4,B20,0.6798821172799999,6428.5,1285.7,0.36552099384,136284.56552099384,0.0785404181479727,5.0,D1,2037
Diesel_S1_2037,2037,S1,D1,1196265,Diesel_S1_2037,Diesel,2037,128570,102000,D4,HVO,0.108747953984,6428.5,1285.7,0.34767525352,136284.54767525353,0.8407357275439277,3.0,D1,2037
LNG_S1_2037,2037,S1,D1,1196265,LNG_S1_2037,LNG,2037,151258,102000,D4,LNG,0.38470060965,7562.900000000001,1512.58,0.14420435484,160333.62420435483,0.4314117186686113,4.0,D1,2037
LNG_S1_2037,2037,S1,D1,1196265,LNG_S1_2037,LNG,2037,151258,102000,D4,BioLNG,0.058423791259,7562.900000000001,1512.58,0.1547113753399999,160333.63471137534,0.8830700772852726,2.0,D1,2037
